"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Australia Paid 45. Reckless Racing 3 - Pixelbite http://t.co/IreNH7ifoL #iTunes #iPhone #Apps #Apple",FALSE,1,NA,2014-11-16 22:56:29,FALSE,NA,"534117835044159488",NA,"<a href=""http://sas.pt106.net"" rel=""nofollow"">iPhone アプリ ランキング 日本</a>","apprankjp",1,FALSE,FALSE,NA,NA
"Australia 65. Hickory Dickory Dock (Unabridged) - Agatha Christie http://t.co/tSG3chdkwm #AudioBooks #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:56:27,FALSE,NA,"534117824457748481",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 AudioBooks</a>","itabrank",0,FALSE,FALSE,NA,NA
"Australia 55. Coming Back - Dean Ray http://t.co/ouV1euBihJ #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:56:24,FALSE,NA,"534117813435117568",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Store Top 10 Songs</a>","mitrank",0,FALSE,FALSE,NA,NA
"Australia 75. The Departed - Martin Scorsese http://t.co/mkg5W1dRux #Movies #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:56:24,FALSE,NA,"534117813036658689",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Movies</a>","itmovierank",0,FALSE,FALSE,NA,NA
"0089　IEEE802.11g HighPower無線LANルータ BUFFALO WHR-HP-G54 http://t.co/NPLPQwrzMP #アップル #マック #apple #相互フォロー #sougofollow",FALSE,0,NA,2014-11-16 22:56:24,FALSE,NA,"534117812176834560",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","runaairando",0,FALSE,FALSE,NA,NA
"Australia 47. Blame (feat. John Newman) - Calvin Harris http://t.co/PDaqH9lyQI #Music #Video #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 22:56:21,FALSE,NA,"534117798595661825",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Music Video</a>","itmvideorank",0,FALSE,FALSE,NA,NA
"不要な携帯・スマホ高価買取 #白ロム #iPhone #買取 http://t.co/HQ4FZwUf6Q by culiee ❤️
#iphoneonly #apple #TagsForLikes #appleiphon... http://t.co/nlZQEG50Gv",FALSE,0,NA,2014-11-16 22:56:16,FALSE,NA,"534117779235155968",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iphonevevo",0,FALSE,FALSE,NA,NA
"RT @JustKrisCreates: 8oz Country Apple scented 100% soy wax candle available in my @Etsy shop #soy #apple #BMRTG #candle http://t.co/aMJ7h6…",FALSE,0,NA,2014-11-16 22:56:16,FALSE,NA,"534117777200529408",NA,"<a href=""http://hopscotch.social/"" rel=""nofollow"">HopscotchSocial</a>","BMRTG",1,TRUE,FALSE,NA,NA
"不要な携帯・スマホ高価買取 #白ロム #iPhone #買取 http://t.co/HQ4FZwUf6Q by rogagior #indispensabile #iphoneonly #apple #appleipho... http://t.co/o8jxY0f5Wn",FALSE,0,NA,2014-11-16 22:56:13,FALSE,NA,"534117766362857472",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iphonevevo",0,FALSE,FALSE,NA,NA
"Australia Courses 46. Chemistry - Foxcroft Academy http://t.co/eMOuSONeCa #iTunesU #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 22:56:12,FALSE,NA,"534117761971011585",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 iTunes U</a>","iturank",0,FALSE,FALSE,NA,NA
"Does Your “Brand” Help or Hurt You?   http://t.co/ScKYkWiHtK
  #apple #computer #design",FALSE,0,NA,2014-11-16 22:56:11,FALSE,NA,"534117756589719553",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","BriansWebWorks",0,FALSE,FALSE,NA,NA
"EURO 2016 GROUP A :CZECH REPUBLIC 2-1 ICELAND http://t.co/M5ffCdOjgm #Verizon #Microsoft #Apple #Oceania #Whatsapp #CocaCola #IBM #McDonalds",FALSE,1,NA,2014-11-16 22:56:07,FALSE,NA,"534117740726849536",NA,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","VestuarioNJuego",0,FALSE,FALSE,NA,NA
"Here’s What #Microsoft CEO Satya Nadella Thinks #Apple And #Google Do Best via @TechCrunch http://t.co/ZZXUVb23qU",FALSE,0,NA,2014-11-16 22:56:04,FALSE,NA,"534117730312413184",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","jkdefsys",0,FALSE,FALSE,NA,NA
"Korea Paid 8. Dropzone 3 - Aptonic Limited http://t.co/Tjge7HKtB3 #Mac #iTunes #Apps #Apple",FALSE,0,NA,2014-11-16 22:56:02,FALSE,NA,"534117720946532352",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Mac App</a>","itmacapprank",0,FALSE,FALSE,NA,NA
"Australia 49. Vessel - EP - The Kite String Tangle http://t.co/3wk1e3HvOa #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:55:50,FALSE,NA,"534117668337352705",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Top Albums</a>","mitarank",0,FALSE,FALSE,NA,NA
"Australia 95. THANK GOD YOU’RE HERE SERIES 4 - Thank God You're Here P/L http://t.co/ypRg7u9dAL #Podcast #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:55:49,FALSE,NA,"534117663874617345",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Podcast</a>","itpcastrank",0,FALSE,FALSE,NA,NA
"Australia Free 85. Head Soccer - D&amp;D Dream Corp. http://t.co/gXqhtrL5wt #Mac #iTunes #Apps #Apple",FALSE,0,NA,2014-11-16 22:55:48,FALSE,NA,"534117662461132800",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Mac App</a>","itmacapprank",0,FALSE,FALSE,NA,NA
"Los nuevos modelos de negocios http://t.co/hIk6hcRsY5 #apple #tecnologia",FALSE,0,NA,2014-11-16 22:55:40,FALSE,NA,"534117628152135680",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","nerdcriollo",0,FALSE,FALSE,NA,NA
"RT @iturank: Australia Courses 47. Philosophy and Science of Human Nature - Yale University http://t.co/sSMGPdGW4W #iTunesU #iTunes #iPhone…",FALSE,0,NA,2014-11-16 22:55:40,FALSE,NA,"534117628055678976",NA,"<a href=""http://www.bbotmaker.com/"" rel=""nofollow"">BBotMaker - Bot à mots-clés</a>","Australia_RT",1,TRUE,FALSE,NA,NA
"Todavía no se resuelve el rompecabezas de los pagos en línea http://t.co/6Ur7yBs1il #apple #tecnologia",FALSE,0,NA,2014-11-16 22:55:40,FALSE,NA,"534117626138886145",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","nerdcriollo",0,FALSE,FALSE,NA,NA
"Un Drone Graba Imágenes en HD del Nuevo Campus de Apple http://t.co/yjhf3pt00D #apple #tecnologia",FALSE,0,NA,2014-11-16 22:55:39,FALSE,NA,"534117623999770624",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","nerdcriollo",0,FALSE,FALSE,NA,NA
"Disney, A Mobile Company - TechCrunch (blog): TechCrunch (blog)Disney, A Mobile CompanyTechCrunch (blog... http://t.co/h5y3nZiJHN #apple",FALSE,0,NA,2014-11-16 22:55:39,FALSE,NA,"534117623269560320",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","IPADFeed",0,FALSE,FALSE,NA,NA
"Siete consejos para hacer de tu iPhone un terminal seguro http://t.co/HvcMT4A5Hh #apple #tecnologia",FALSE,0,NA,2014-11-16 22:55:39,FALSE,NA,"534117621432864768",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","nerdcriollo",0,FALSE,FALSE,NA,NA
"Apple Habría Comenzando a Personalizar GPUs en iPad Air 2 http://t.co/TAQEWFz5zS #apple #tecnologia",FALSE,0,NA,2014-11-16 22:55:38,FALSE,NA,"534117619482509313",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","nerdcriollo",0,FALSE,FALSE,NA,NA
"Cierra sesión de forma remota en http://t.co/Rln13fRTBE si la dejaste abierta en otro ordenador http://t.co/GvA9JhLrCg #apple #tecnologia",FALSE,0,NA,2014-11-16 22:55:38,FALSE,NA,"534117617133707264",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","nerdcriollo",0,FALSE,FALSE,NA,NA
"Lo mejor de la semana en Actualidad iPhone http://t.co/RUwmjAoR8k #apple #tecnologia",FALSE,0,NA,2014-11-16 22:55:37,FALSE,NA,"534117615040745472",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","nerdcriollo",0,FALSE,FALSE,NA,NA
"Larry Page de Google y Tim Cook de Apple empresarios del año http://t.co/nOR15vBYNX #apple #tecnologia",FALSE,0,NA,2014-11-16 22:55:37,FALSE,NA,"534117612989710336",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","nerdcriollo",0,FALSE,FALSE,NA,NA
"RT @TweakTown: Recap: #Apple surpases value of #Russia economy, expect Russian planes to buzz Apple HQ soon: http://t.co/zcogksDBAA http://…",FALSE,0,NA,2014-11-16 22:55:36,FALSE,NA,"534117611538505729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gunnar_405",15,TRUE,FALSE,NA,NA
"¿Por qué existe animadversión al iPhone en el mundo Android? http://t.co/touXLk79Ks #apple #tecnologia",FALSE,0,NA,2014-11-16 22:55:36,FALSE,NA,"534117610645106688",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","nerdcriollo",0,FALSE,FALSE,NA,NA
"Todo sobre Mac y Apple http://t.co/egGLbCgJGX #apple #tecnologia",FALSE,0,NA,2014-11-16 22:55:36,FALSE,NA,"534117608749281282",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","nerdcriollo",0,FALSE,FALSE,NA,NA
"RT @SexySights: SMOOVE!  3 sexy #yogabooty creeps at the #Apple store http://t.co/MLLLQ6KebC @FlyCulo @creep_daddy @timetocreep http://t.co…",FALSE,0,NA,2014-11-16 22:55:35,FALSE,NA,"534117607734247424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeanpaulmx",47,TRUE,FALSE,NA,NA
"El “hogar inteligente” interesa más a Google que a Apple http://t.co/1Ocp7IijhL #apple #tecnologia",FALSE,0,NA,2014-11-16 22:55:35,FALSE,NA,"534117605981044737",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","nerdcriollo",0,FALSE,FALSE,NA,NA
"Australia Paid 46. App Icons - Apalon Apps http://t.co/Bki87vDBaF #iTunes #iPhone #Apps #Apple",FALSE,0,NA,2014-11-16 22:55:29,FALSE,NA,"534117580621901824",NA,"<a href=""http://sas.pt106.net"" rel=""nofollow"">iPhone アプリ ランキング 日本</a>","apprankjp",0,FALSE,FALSE,NA,NA
"Australia 56. I Loved Her First - Heartland http://t.co/LQns3m6d1R #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:55:24,FALSE,NA,"534117559214149634",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Store Top 10 Songs</a>","mitrank",0,FALSE,FALSE,NA,NA
"Australia 76. The Other Guys - Adam McKay http://t.co/WKAz4HvDGB #Movies #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:55:24,FALSE,NA,"534117558849257473",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Movies</a>","itmovierank",0,FALSE,FALSE,NA,NA
"Australia 48. Prayer In C - Lilly Wood &amp; The Prick &amp; Robin Schulz http://t.co/PRQH2vAeO8 #Music #Video #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 22:55:20,FALSE,NA,"534117543607140352",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Music Video</a>","itmvideorank",0,FALSE,FALSE,NA,NA
"Australia Courses 47. Philosophy and Science of Human Nature - Yale University http://t.co/sSMGPdGW4W #iTunesU #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 22:55:11,FALSE,NA,"534117507586482176",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 iTunes U</a>","iturank",1,FALSE,FALSE,NA,NA
"Apple関連ワード ヤフオク!検索:MacOS Mavericks http://t.co/Vs66iHJTJl #Apple #Mac #アップル #相互フォロー #sougofollow",FALSE,0,NA,2014-11-16 22:55:03,FALSE,NA,"534117472249450496",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","applecreate",0,FALSE,FALSE,NA,NA
"Korea Paid 9. Aperture - Apple http://t.co/W7zXKqbEQ3 #Mac #iTunes #Apps #Apple",FALSE,0,NA,2014-11-16 22:55:02,FALSE,NA,"534117466520043521",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Mac App</a>","itmacapprank",0,FALSE,FALSE,NA,NA
"Full Video of Apple VP Greg Joswiak Discussing iOS 8.0.1, Apple Pay, and More Now Available http://t.co/DW6qjhMaYu #mac #apple",FALSE,1,NA,2014-11-16 22:54:59,FALSE,NA,"534117456055656448",NA,"<a href=""http://weeder.org"" rel=""nofollow"">Weeder</a>","designatedesign",0,FALSE,FALSE,NA,NA
"RT @johnaagnew: I got my iPhone 6 a couple of weeks ago! I did a review for my blog. You can find it here http://t.co/NQDKrZgPEU #iPhone6 #…",FALSE,0,NA,2014-11-16 22:54:59,FALSE,NA,"534117455371968513",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","lord_capulet__",15,TRUE,FALSE,NA,NA
"RT @apprankjp: Australia Paid 47. Earn to Die - Not Doppler http://t.co/evu4DT5fNL #iTunes #iPhone #Apps #Apple",FALSE,0,NA,2014-11-16 22:54:55,FALSE,NA,"534117439039344640",NA,"<a href=""http://www.bbotmaker.com/"" rel=""nofollow"">BBotMaker - Bot à mots-clés</a>","Australia_RT",1,TRUE,FALSE,NA,NA
"不要な携帯・スマホ高価買取 #白ロム #iPhone #買取 http://t.co/HQ4FZwUf6Q by culiee ❤️
#iphoneonly #apple #TagsForLikes #appleiphon... http://t.co/p1Q88Wf3aD",FALSE,0,NA,2014-11-16 22:54:55,FALSE,NA,"534117438691241985",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iphonevevo",0,FALSE,FALSE,NA,NA
"不要な携帯・スマホ高価買取 #白ロム #iPhone #買取 http://t.co/HQ4FZwUf6Q by rogagior #indispensabile #iphoneonly #apple #appleipho... http://t.co/6TTdmWE9gS",FALSE,0,NA,2014-11-16 22:54:53,FALSE,NA,"534117432047452160",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iphonevevo",0,FALSE,FALSE,NA,NA
"Australia 50. Christmas (Deluxe Special Edition) - Michael Bublé http://t.co/Zgqu5Jlugi #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:54:49,FALSE,NA,"534117414225473536",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Top Albums</a>","mitarank",0,FALSE,FALSE,NA,NA
"Australia 96. Good Game - ABC TV http://t.co/a5OqzXWMk3 #Podcast #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:54:48,FALSE,NA,"534117409498484736",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Podcast</a>","itpcastrank",0,FALSE,FALSE,NA,NA
"RT @tedsensei: MESSED UP: #Apple Now Worth More Than Entire #Russian Stock Market http://t.co/135S9zg3rT #putin not helping things",FALSE,0,NA,2014-11-16 22:54:48,FALSE,NA,"534117408496025600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vinaeco",1,TRUE,FALSE,NA,NA
"Australia Free 86. Extreme Road Trip 2 - Roofdog Games http://t.co/I8zj93nQO7 #Mac #iTunes #Apps #Apple",FALSE,0,NA,2014-11-16 22:54:48,FALSE,NA,"534117408223404033",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Mac App</a>","itmacapprank",0,FALSE,FALSE,NA,NA
"A 2003 Nissan Altima was just scanned near Danbury, CT 06810 http://t.co/Yw0NJRNr2N #apple #myvinny #iphone",FALSE,0,NA,2014-11-16 22:54:37,FALSE,NA,"534117362166165505",NA,"<a href=""http://myvinny.com"" rel=""nofollow"">Vinny Scans</a>","Vinny_Scans",0,FALSE,FALSE,"-73.45","41.4"
"不要な携帯・スマホ高価買取 #白ロム #iPhone #買取 http://t.co/HQ4FZwUf6Q by culiee ❤️
#iphoneonly #apple #TagsForLikes #appleiphon... http://t.co/C9KTfIAXLB",FALSE,0,NA,2014-11-16 22:54:32,FALSE,NA,"534117340854894592",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iphonevevo",0,FALSE,FALSE,NA,NA
"Australia Paid 47. Earn to Die - Not Doppler http://t.co/evu4DT5fNL #iTunes #iPhone #Apps #Apple",FALSE,0,NA,2014-11-16 22:54:28,FALSE,NA,"534117326346395649",NA,"<a href=""http://sas.pt106.net"" rel=""nofollow"">iPhone アプリ ランキング 日本</a>","apprankjp",1,FALSE,FALSE,NA,NA
"2015’te #Apple Rusya’da Yasaklanıyor: Rus yetkililerinin haberine göre 1 Ocak 2015… http://t.co/o6vCt35DGx",FALSE,1,NA,2014-11-16 22:54:27,FALSE,NA,"534117322168860672",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","kayauymaz",0,FALSE,FALSE,NA,NA
"Australia 57. Break Free (feat. Zedd) - Ariana Grande http://t.co/A77MlsVkdq #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:54:23,FALSE,NA,"534117305005768704",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Store Top 10 Songs</a>","mitrank",0,FALSE,FALSE,NA,NA
"Australia 77. Noah - Darren Aronofsky http://t.co/sCKFp0yULN #Movies #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:54:23,FALSE,NA,"534117304443740160",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Movies</a>","itmovierank",0,FALSE,FALSE,NA,NA
"Australia 49. Do They Know It's Christmas? - Band Aid 20 http://t.co/CcmClqjKsw #Music #Video #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 22:54:19,FALSE,NA,"534117289495244800",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Music Video</a>","itmvideorank",0,FALSE,FALSE,NA,NA
"How Apple, Samsung and BlackBerry are fighting to win the enterprise http://t.co/9SkO62wSh3 #Apple #Blackberry #Samsung",FALSE,0,NA,2014-11-16 22:54:05,FALSE,NA,"534117229579603968",NA,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","SolistaANZ",0,FALSE,FALSE,NA,NA
"RT @itmvideorank: Australia 56. Battle Scars - Guy Sebastian http://t.co/Lw8K5TzPj7 #Music #Video #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 22:54:04,FALSE,NA,"534117223045292033",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","TechniqueMike",2,TRUE,FALSE,NA,NA
"Korea Paid 10. Palua - Molowa http://t.co/B4Mnb8SE0I #Mac #iTunes #Apps #Apple",FALSE,0,NA,2014-11-16 22:54:01,FALSE,NA,"534117212257128449",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Mac App</a>","itmacapprank",0,FALSE,FALSE,NA,NA
"All your bypass iCloud Activation Lock questions answered here: http://t.co/TzRfYQ4cxk   #Apple #iPhone #iCloud #Bypass #doulci #doulCiTeam",FALSE,0,NA,2014-11-16 22:53:59,FALSE,NA,"534117202346000384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RecomHub",0,FALSE,FALSE,NA,NA
"Repositorios de Cydia recomendados después de hacer Jailbreak en iOS 8 #apple",FALSE,1,NA,2014-11-16 22:53:54,FALSE,NA,"534117182519902209",NA,"<a href=""https://www.google.com.mx/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8"" rel=""nofollow"">HuevoTwitter</a>","keniatio_sam639",0,FALSE,FALSE,NA,NA
"Australia 51. The Dark Side of the Moon (Remastered) - Pink Floyd http://t.co/bjftEzN0rA #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:53:48,FALSE,NA,"534117159849324544",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Top Albums</a>","mitarank",0,FALSE,FALSE,NA,NA
"Australia 97. Media Watch - ABC TV http://t.co/0mwV2YzGlj #Podcast #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:53:47,FALSE,NA,"534117155353014272",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Podcast</a>","itpcastrank",0,FALSE,FALSE,NA,NA
"Australia Free 87. VideoCast for ChromeCast - Portable Ltd http://t.co/bgqlnnKkEI #Mac #iTunes #Apps #Apple",FALSE,0,NA,2014-11-16 22:53:47,FALSE,NA,"534117153994055680",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Mac App</a>","itmacapprank",0,FALSE,FALSE,NA,NA
"RT @johnaagnew: I got my iPhone 6 a couple of weeks ago! I did a review for my blog. You can find it here http://t.co/NQDKrZgPEU #iPhone6 #…",FALSE,0,NA,2014-11-16 22:53:45,FALSE,NA,"534117143399636992",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","box21205",15,TRUE,FALSE,NA,NA
"12 apps secretas que sólo los empleados de #Apple pueden utilizar. http://t.co/OOxWEHfvl8",FALSE,0,NA,2014-11-16 22:53:32,FALSE,NA,"534117091549675521",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","danizcr",0,FALSE,FALSE,NA,NA
"A 1994 Nissan Pathfinder was just scanned near NV 89025, USA http://t.co/Pa268id1Ii #ebaymotors #kbb #apple",FALSE,0,NA,2014-11-16 22:53:29,FALSE,NA,"534117079847559168",NA,"<a href=""http://myvinny.com"" rel=""nofollow"">Vinny Scans</a>","Vinny_Scans",0,FALSE,FALSE,"-114.57","36.66"
"“@DroidLanding: Life proof. #DroidTurbo #WaterResistant http://t.co/p0vMerFDXr
https://t.co/Uaj2EKTxJW” #Apple you failed ������",FALSE,0,"DroidLanding",2014-11-16 22:53:28,FALSE,"532217478940618752","534117075338686465","154144785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Your_loveex3",0,FALSE,FALSE,"-83.99972534","34.05012806"
"Australia Paid 48. Emoji ;) - Emoji+ http://t.co/pW1yTQKYl2 #iTunes #iPhone #Apps #Apple",FALSE,0,NA,2014-11-16 22:53:28,FALSE,NA,"534117072280629248",NA,"<a href=""http://sas.pt106.net"" rel=""nofollow"">iPhone アプリ ランキング 日本</a>","apprankjp",0,FALSE,FALSE,NA,NA
"Australia 58. Don't - Ed Sheeran http://t.co/HGxzLpeEPd #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:53:22,FALSE,NA,"534117050734505984",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Store Top 10 Songs</a>","mitrank",0,FALSE,FALSE,NA,NA
"Australia 78. Clueless - Amy Heckerling http://t.co/ezxNQG8PZc #Movies #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:53:22,FALSE,NA,"534117050298277889",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Movies</a>","itmovierank",0,FALSE,FALSE,NA,NA
"Australia 50. Boom Clap - Charli XCX http://t.co/A6KPZh82NQ #Music #Video #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 22:53:19,FALSE,NA,"534117035282685952",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Music Video</a>","itmvideorank",0,FALSE,FALSE,NA,NA
"Australia Courses 49. Writing creatively: fiction - The Open University http://t.co/Tx48eGRbhw #iTunesU #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 22:53:10,FALSE,NA,"534116998746099712",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 iTunes U</a>","iturank",0,FALSE,FALSE,NA,NA
"RT @applelizados: 12 apps secretas que sólo los empleados de Apple pueden utilizar   http://t.co/SGEXXViMmY #tecnologia #apple http://t.co/…",FALSE,0,NA,2014-11-16 22:53:03,FALSE,NA,"534116969738285056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rolan_ogilvy",2,TRUE,FALSE,NA,NA
"Just ordered a Epson 85HD MovieMate, Black http://t.co/S00AmVCa2l #epson #apple Christmas http://t.co/V7vRe8guDw",FALSE,0,NA,2014-11-16 22:53:01,FALSE,NA,"534116959789801473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LanceBarber7",0,FALSE,FALSE,NA,NA
"Korea Paid 11. Living Earth - Desktop Weather &amp; World Clock - Radiantlabs, LLC http://t.co/r1QGyfyr3p #Mac #iTunes #Apps #Apple",FALSE,0,NA,2014-11-16 22:53:00,FALSE,NA,"534116958115864576",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Mac App</a>","itmacapprank",0,FALSE,FALSE,NA,NA
"Australia 52. One of the Boys (Bonus Track Version) - Katy Perry http://t.co/EhGHsE37NS #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:52:48,FALSE,NA,"534116905527701505",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Top Albums</a>","mitarank",0,FALSE,FALSE,NA,NA
"Australia 98. Tiësto`s Club Life Podcast - Tiësto http://t.co/hfSwmC2lzQ #Podcast #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 22:52:47,FALSE,NA,"534116901274669056",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Podcast</a>","itpcastrank",0,FALSE,FALSE,NA,NA
"Australia Free 88. Happy Chef 2 - Nordcurrent http://t.co/YnyDHvyJc3 #Mac #iTunes #Apps #Apple",FALSE,0,NA,2014-11-16 22:52:46,FALSE,NA,"534116899823423488",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Mac App</a>","itmacapprank",0,FALSE,FALSE,NA,NA
"¿Habéis visto mi último vídeo? Compras en #apple, #amazon y #lefties http://t.co/owCZoVDLFX",FALSE,1,NA,2014-11-16 22:52:38,FALSE,NA,"534116864344207360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angelgarex",0,FALSE,FALSE,NA,NA
"RT @MikeWellsAuthor: #Apple users: Lust, Money &amp; Murder, Book 1 is a #FREE DOWNLOAD on @iBooks 1st in a Series section - click here - http:…",FALSE,0,NA,2014-11-16 22:52:35,FALSE,NA,"534116850272309248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KaArbogast",8,TRUE,FALSE,NA,NA
"Australia Paid 49. THE GAME OF LIFE Classic Edition - Electronic Arts http://t.co/lxgxHUODMg #iTunes #iPhone #Apps #Apple",FALSE,0,NA,2014-11-16 22:52:27,FALSE,NA,"534116818017722368",NA,"<a href=""http://sas.pt106.net"" rel=""nofollow"">iPhone アプリ ランキング 日本</a>","apprankjp",0,FALSE,FALSE,NA,NA
