"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"http://t.co/7owCDPzs2Z: Google AdWords for Nonprofits - 11042014 http://t.co/aXNWPtLXp3 #adwords #google #nonprofits",FALSE,1,NA,2014-11-16 22:54:33,FALSE,NA,"534117345208201216",NA,"<a href=""http://winthecustomer.com/"" rel=""nofollow"">Win the Customer</a>","BingeTube",0,FALSE,FALSE,NA,NA
"Check out @worldyoutho's #google page
http://t.co/yGJ3iJL0pT 
Changing the world in a small step.",FALSE,1,NA,2014-11-16 22:54:08,FALSE,NA,"534117240384131072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimKemat",0,FALSE,FALSE,NA,NA
"From Concept to Reality: Rebranding Google Squared http://t.co/N3wJrSvDps #google http://t.co/W3Q0ckJ6wG",FALSE,1,NA,2014-11-16 22:54:08,FALSE,NA,"534117240338399233",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ShareNowApp",0,FALSE,FALSE,NA,NA
"Increase your website visibility on #Google https://t.co/MNVYp5mCbw 
#WordPress #UnitedStates http://t.co/GhRlZsHvhO",FALSE,0,NA,2014-11-16 22:53:36,FALSE,NA,"534117108171300864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheFirstStep14",0,FALSE,FALSE,NA,NA
"ヤフオク!:Google Nexus7 専用 TPUケース クリアブルー:現在価格:790 円,入札数:-,終了日時:2014/11/23 22:43 http://t.co/pg8mwmc7Aj #google #ヤフオク #sougofollow #相互フォロー",FALSE,0,NA,2014-11-16 22:53:32,FALSE,NA,"534117091259846656",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","gnewsamzn",0,FALSE,FALSE,NA,NA
"ヤフオク!:Google Nexus7 専用 PCケース マットグレー:現在価格:1,280 円,入札数:-,終了日時:2014/11/23 20:49 http://t.co/9FWDxZkwsX #google #ヤフオク #sougofollow #相互フォロー",FALSE,0,NA,2014-11-16 22:53:32,FALSE,NA,"534117089934450688",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","gnewsamzn",0,FALSE,FALSE,NA,NA
"~ 1.5 Billion images are uploaded to Google+ each week !! 

#SMM #socialmedia #Marketing #RT #Google #fact http://t.co/aKkUdMRypc",FALSE,1,NA,2014-11-16 22:53:26,FALSE,NA,"534117065989562368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohamedshehab86",0,FALSE,FALSE,NA,NA
"МИД Латвии подтвердил факт выдворения из России экс-депутата Сейма - Российская… http://t.co/TyOEvahcUk #google",FALSE,0,NA,2014-11-16 22:53:23,FALSE,NA,"534117053100081152",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","googlenovosti",0,FALSE,FALSE,NA,NA
"В Москве впервые за несколько лет прошел форум либеральной оппозиции - РБК: РБК В… http://t.co/vGyuaxvs0c #google",FALSE,0,NA,2014-11-16 22:53:18,FALSE,NA,"534117030115307521",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","googlenovosti",0,FALSE,FALSE,NA,NA
"ЛДПР предложит убрать алкоголь с прилавков - Полит.ру: Известия ЛДПР предложит… http://t.co/R9tdSwSzSP #google",FALSE,0,NA,2014-11-16 22:53:17,FALSE,NA,"534117028978630656",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","googlenovosti",0,FALSE,FALSE,NA,NA
"Пожар в ростовском ресторане «Петровский причал» полностью ликвидирован - Блокнот… http://t.co/O9JSiieWwA #google",FALSE,0,NA,2014-11-16 22:53:17,FALSE,NA,"534117028135567360",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","googlenovosti",0,FALSE,FALSE,NA,NA
"Доктор Лиза возглавила рейтинг самых перспективных политиков России - Вести.Ru… http://t.co/YFefZHOmqO #google",FALSE,0,NA,2014-11-16 22:53:17,FALSE,NA,"534117027128958977",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","googlenovosti",0,FALSE,FALSE,NA,NA
"Газоснабжение вернется в дома Пресненском районе Москвы через 2 часа - Российская… http://t.co/OLsaAO42N5 #google",FALSE,0,NA,2014-11-16 22:53:17,FALSE,NA,"534117025904222208",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","googlenovosti",0,FALSE,FALSE,NA,NA
"Генсек НАТО заявил об угрозе военных самолетов России для авиации Европы - РБК: РБК… http://t.co/i4Suw5KOET #google",FALSE,0,NA,2014-11-16 22:53:16,FALSE,NA,"534117024914350081",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","googlenovosti",0,FALSE,FALSE,NA,NA
"Легендарный журналист Генрих Боровик отмечает 85-летний юбилей - Экспресс-новости… http://t.co/vG45OgUZa7 #google",FALSE,0,NA,2014-11-16 22:53:16,FALSE,NA,"534117023949660160",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","googlenovosti",0,FALSE,FALSE,NA,NA
"@Independent #Erdogan .....No darling....That was Cyprus sweetie, not the Americas. Put your shoe boxes away &amp; #google it again.",FALSE,0,"Independent",2014-11-16 22:53:09,FALSE,"533963653079650305","534116992186605569","16973333","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sinfulandwicked",0,FALSE,FALSE,NA,NA
"RT @del_tass: Vive les voitures de #google ! http://t.co/wE7x8jeMjW",FALSE,0,NA,2014-11-16 22:52:57,FALSE,NA,"534116942555385858",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maroc916",11,TRUE,FALSE,NA,NA
"RT @socialmedia2day: #Google Is Stealing Your Traffic Again: Will Shopping Ads Be the Knowledge Graph of Paid Search? via @larrykim http://…",FALSE,0,NA,2014-11-16 22:52:42,FALSE,NA,"534116879359430656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tyameyo",13,TRUE,FALSE,NA,NA
"RT @socialmedia2day: #Google Is Stealing Your Traffic Again: Will Shopping Ads Be the Knowledge Graph of Paid Search? via @larrykim http://…",FALSE,0,NA,2014-11-16 22:52:40,FALSE,NA,"534116872581443584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jxhibit",13,TRUE,FALSE,NA,NA
"RT @socialmedia2day: #Google Is Stealing Your Traffic Again: Will Shopping Ads Be the Knowledge Graph of Paid Search? via @larrykim http://…",FALSE,0,NA,2014-11-16 22:52:38,FALSE,NA,"534116864000294912",NA,"<a href=""http://www.zeplin.jp"" rel=""nofollow"">Rock Music Re</a>","RockMusicTokyo",13,TRUE,FALSE,NA,NA
"""Sheikh #Google's"" Radical Islam [the #internet goes #halal] http://t.co/XUOqZT93Rm @defiant_infidel @Fingersflying @littlebytesnews",FALSE,1,NA,2014-11-16 22:52:28,FALSE,NA,"534116821931401216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaryfromMarin",2,FALSE,FALSE,NA,NA
"RT @socialmedia2day: #Google Is Stealing Your Traffic Again: Will Shopping Ads Be the Knowledge Graph of Paid Search? via @larrykim http://…",FALSE,0,NA,2014-11-16 22:52:11,FALSE,NA,"534116750090977280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","larrykim",13,TRUE,FALSE,NA,NA
"See who's here already! #TCO14 #Google http://t.co/jxnQtJMGpG",FALSE,0,NA,2014-11-16 22:51:48,FALSE,NA,"534116656205684736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","topcoder",0,FALSE,FALSE,NA,NA
"RT @socialmedia2day: #Google Is Stealing Your Traffic Again: Will Shopping Ads Be the Knowledge Graph of Paid Search? via @larrykim http://…",FALSE,0,NA,2014-11-16 22:51:17,FALSE,NA,"534116522562949120",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","TokyoZeplin",13,TRUE,FALSE,NA,NA
"RT @SEONetworkPro: Submit now to #Google, #Yahoo &amp; #Bing plus 70 more search engines. http://t.co/vIXPHmZbLj",FALSE,0,NA,2014-11-16 22:51:16,FALSE,NA,"534116519328747520",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","TravisThompkins",2,TRUE,FALSE,NA,NA
"RT @MartinSherv: How to Build #Powerful Alliances on #Google+ Thank you kindly @GuyKawasaki http://t.co/hHAxK3JOXr  via @SMExaminer http://…",FALSE,0,NA,2014-11-16 22:51:05,FALSE,NA,"534116475653484545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","qqorth",5,TRUE,FALSE,NA,NA
"AsiaClassifiedToday: Farewell to Banyan, the blog - The Economist (blog): The Economist (... http://t.co/RnOsSsEKJC #asia #google #blogs",FALSE,0,NA,2014-11-16 22:50:48,FALSE,NA,"534116403389808640",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ChemarieMonica",0,FALSE,FALSE,NA,NA
"@thompsone1402u ,Welcome to my network. - How to recover from Google bad links panelty - http://t.co/oRjxGKSWE7 #google #linkbuilding",FALSE,0,"thompsone1402u",2014-11-16 22:50:38,FALSE,NA,"534116362147217408","2745868903","<a href=""https://unfollowers.com"" rel=""nofollow"">Unfollowers.me</a>","flynnhandle",0,FALSE,FALSE,NA,NA
"RT @socialmedia2day: #Google Is Stealing Your Traffic Again: Will Shopping Ads Be the Knowledge Graph of Paid Search? via @larrykim http://…",FALSE,0,NA,2014-11-16 22:50:28,FALSE,NA,"534116318103212032",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WriteProvider",13,TRUE,FALSE,NA,NA
"Here’s What #Microsoft CEO Satya #Nadella Thinks #Apple And #Google Do Best http://t.co/7hau4CWF4K @fabioluinetti",FALSE,1,NA,2014-11-16 22:50:14,FALSE,NA,"534116259798212608",NA,"<a href=""http://www.tweetiumapp.com"" rel=""nofollow"">Tweetium for Windows</a>","D_Felicetti",0,FALSE,FALSE,NA,NA
"#Google Is Stealing Your Traffic Again: Will Shopping Ads Be the Knowledge Graph of Paid Search? via @larrykim http://t.co/55rcvUDSEl",FALSE,9,NA,2014-11-16 22:50:11,FALSE,NA,"534116247689240577",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","socialmedia2day",13,FALSE,FALSE,NA,NA
"#nowplaying DJ Global Byte: Radio Ga Ga (Remix) - #Musica su #Google Play http://t.co/sjAeUyV6Dr #House #Ibiza",FALSE,0,NA,2014-11-16 22:50:08,FALSE,NA,"534116234489790464",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DjGlobalByte",0,FALSE,FALSE,NA,NA
"RT @SciencePresse: En rappel: #Google est #contaminé par des prédateurs #scientifiques http://t.co/wIJKXwpxhK",FALSE,0,NA,2014-11-16 22:49:06,FALSE,NA,"534115974136754178",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","odilerades",7,TRUE,FALSE,NA,NA
"I signed up for Understanding Media by Understanding #Google from @NorthwesternU on @Coursera! #mooc https://t.co/oPqBlgVKox",FALSE,0,NA,2014-11-16 22:48:44,FALSE,NA,"534115883203821568",NA,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","HRFutureLeaders",0,FALSE,FALSE,NA,NA
"RT @SciencePresse: En rappel: #Google est #contaminé par des prédateurs #scientifiques http://t.co/wIJKXwpxhK",FALSE,0,NA,2014-11-16 22:48:43,FALSE,NA,"534115877416075265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jfalteran",7,TRUE,FALSE,NA,NA
"99¢ NOV SALE 3 #fantastic books from Master Storyteller,Ryan Seek.Reg 3.99-7.99 @ #Google http://t.co/HxICV7Sf1S http://t.co/krD0eJoTJi",FALSE,0,NA,2014-11-16 22:48:37,FALSE,NA,"534115852124442624",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","ideabuddy",0,FALSE,FALSE,NA,NA
"Interesting. Why Did Google Decide To Split Inbox From Gmail? http://t.co/ghWV38HJCM via @techcrunch #Google #Gmail #Inbox",FALSE,0,NA,2014-11-16 22:48:18,FALSE,NA,"534115772201582592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaulMaraIreland",0,FALSE,FALSE,NA,NA
"ヤフオク!:☆Google SketchUp Pro 2014 日本語版: 現在価格:500 円,入札数:-,終了日時:2014/11/17 22:12 http://t.co/4b3yH8WeLW #yauc #google",FALSE,0,NA,2014-11-16 22:48:06,FALSE,NA,"534115723379884032",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","gnewsamzn",0,FALSE,FALSE,NA,NA
"ヤフオク!:Google NEXUS 7 (2012) 専用　防指紋・気泡が消失するフィルム: 現在価格:200 円,入札数:1,終了日時:2014/11/17 23:36 http://t.co/VR117rky3K #yauc #google",FALSE,0,NA,2014-11-16 22:48:06,FALSE,NA,"534115722482286592",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","gnewsamzn",0,FALSE,FALSE,NA,NA
"commentaires sur #google réfléchit à l’intégration du #bitcoin par #google r&amp;eacu... http://t.co/kxkHo1Qxjp",FALSE,0,NA,2014-11-16 22:48:03,FALSE,NA,"534115711548141568",NA,"<a href=""http://bitcoinz.be"" rel=""nofollow"">BitcoinzNewsfeed</a>","BitcoinzMan",0,FALSE,FALSE,NA,NA
"RT @RudyViard: Comment Utiliser les Extensions d’Annonce #Google ? http://t.co/LqS3pDZbRV  http://t.co/NTiMzgK0e8",FALSE,0,NA,2014-11-16 22:47:57,FALSE,NA,"534115687250546688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BiancaLOUMCISSE",2,TRUE,FALSE,NA,NA
"Google急上昇ワード:「沖縄県知事選挙」アマゾンで検索☞: #amazon #アマゾン #沖縄県知事選挙 http://t.co/80Uh6JXQTa #google #相互フォロー",FALSE,0,NA,2014-11-16 22:47:01,FALSE,NA,"534115452419448833",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","googleamzn",0,FALSE,FALSE,NA,NA
"AsiaClassifiedToday: Blacklisted Sim Lim Square mobile phone shop reopens - AsiaOne: AsiaOn... http://t.co/n1wByq9c65 #asia #google #ads",FALSE,0,NA,2014-11-16 22:46:58,FALSE,NA,"534115437034754048",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ChemarieMonica",0,FALSE,FALSE,NA,NA
"What's new in #google #nexus8 on #cloudzoo http://t.co/Tu1xGZ2mVm",FALSE,0,NA,2014-11-16 22:46:28,FALSE,NA,"534115313500295168",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","RagavObject",0,FALSE,FALSE,NA,NA
"Thanks to runwinekatie for letting me know that my ads are somewhat misguided ������ Errr... #google? http://t.co/zC4TVFMnDJ",FALSE,0,NA,2014-11-16 22:46:28,FALSE,NA,"534115310887264256",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","olivesanwine",0,FALSE,FALSE,NA,NA
"RT @SciencePresse: En rappel: #Google est #contaminé par des prédateurs #scientifiques http://t.co/wIJKXwpxhK",FALSE,0,NA,2014-11-16 22:46:21,FALSE,NA,"534115281443241985",NA,"<a href=""http://www.samsungmobile.com"" rel=""nofollow"">Samsung Mobile</a>","Cathy_Brun",7,TRUE,FALSE,NA,NA
"RT @thefinniest: Good News Everyone, our new #NinjaGoEndless Runner has been released! https://t.co/K5ODXOfrZw on #google #playstore, only …",FALSE,0,NA,2014-11-16 22:46:10,FALSE,NA,"534115234890670080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smeh",1,TRUE,FALSE,NA,NA
"#拡散希望 ＃Google＋
横島亜衿さんGoogle＋個人ページができました！
おしゃべり好きでかまちょなあえりんとナイスカップリング←
755と合わせてFollow me！！

https://t.co/5Iockfnpz7",FALSE,0,NA,2014-11-16 22:45:49,FALSE,NA,"534115147149619200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seitan_aerista",1,FALSE,FALSE,NA,NA
"RT @SEONetworkPro: Submit now to #Google, #Yahoo &amp; #Bing plus 70 more search engines. http://t.co/vIXPHmZbLj",FALSE,0,NA,2014-11-16 22:45:47,FALSE,NA,"534115141281787905",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","FastSEOdirect",2,TRUE,FALSE,NA,NA
"Got lollipop on nexus 4. Lovin'it ������������������
Well done google #google #lollipop",FALSE,1,NA,2014-11-16 22:45:26,FALSE,NA,"534115051125235712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamromitnath",0,FALSE,FALSE,NA,NA
"#PGP #Modelphoto #naturalgirlsrock #FeministTwitter #Google http://t.co/NFyrU1EmgL",FALSE,0,NA,2014-11-16 22:45:18,FALSE,NA,"534115018816499712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MizzThicknAll",0,FALSE,FALSE,NA,NA
"#Google's Lollipop Wants To Change The Way We Use Our Phones http://t.co/kCV9py9pGp",FALSE,0,NA,2014-11-16 22:45:10,FALSE,NA,"534114984968474624",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","_GoogleSEO",0,FALSE,FALSE,NA,NA
"#Google lanzó una app de mensajes para #Android http://t.co/DUGSGdzRGX via @engadget",FALSE,1,NA,2014-11-16 22:45:04,FALSE,NA,"534114959995973632",NA,"<a href=""http://www.siete27.com"" rel=""nofollow"">Siete27 Social</a>","Siete27",0,FALSE,FALSE,NA,NA
"#Google Reagan, Bush acted alone on immigrants - Albany Times Union   http://t.co/Wsu2qBxmxw #FB",FALSE,0,NA,2014-11-16 22:44:54,FALSE,NA,"534114916140343297",NA,"<a href=""http://momknowsshopping.com/MomKnowsBestOnline.php"" rel=""nofollow"">ReTweetMomKnowsBestOnline</a>","MomKnwsBstOnLn",0,FALSE,FALSE,NA,NA
"I love Google. Actually take time time to read this and then try it yourself #lordoftherings #Google #LOTR http://t.co/m2FfwfvnP3",FALSE,0,NA,2014-11-16 22:44:39,FALSE,NA,"534114855372873729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rocket_Jew",0,FALSE,FALSE,NA,NA
"#Trend #Google Winners: Hollywood Film Awards 2014 #Film http://t.co/nDlAnH8821",FALSE,0,NA,2014-11-16 22:44:38,FALSE,NA,"534114849429549056",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Roni_Lawin",0,FALSE,FALSE,NA,NA
"#Google mise sur la réalité augmentée et l'intelligence artificielle http://t.co/2f8MQ0EP4V via @lp_lapresse",FALSE,0,NA,2014-11-16 22:44:27,FALSE,NA,"534114806706368512",NA,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Marilena7",0,FALSE,FALSE,NA,NA
"#Google Reagan, Bush acted alone on immigrants - Albany Times Union   http://t.co/EMHZloyEeU #FB",FALSE,0,NA,2014-11-16 22:44:18,FALSE,NA,"534114767041200128",NA,"<a href=""http://momknowsshopping.com/MomKnowsShopping.php"" rel=""nofollow"">ReTweetMomKnowsShopping</a>","MomKnwsShopping",0,FALSE,FALSE,NA,NA
"RT @iQuantumDigital: The Ultimate Guide To #Google #Webmaster Tools: http://t.co/hywYOYK7rx #socialmedia #contentmarketing",FALSE,0,NA,2014-11-16 22:44:01,FALSE,NA,"534114695398313985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jgisbert1979",2,TRUE,FALSE,NA,NA
"Google Store has a game with my name ahahah.
My fans love me ahahahah

#Game #Google #Mario #Angelo http://t.co/ecdsVFp1IV",FALSE,0,NA,2014-11-16 22:43:43,FALSE,NA,"534114620278325248",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CappellaAngel",0,FALSE,FALSE,NA,NA
"RT @BigDataSpain: Don't miss #machinelearning with soccer data, the #Google way. #workshop by Jordan Tigani at #BDS14 http://t.co/BXMw8mNxDn",FALSE,0,NA,2014-11-16 22:43:41,FALSE,NA,"534114611214434304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ttigani",1,TRUE,FALSE,NA,NA
"#Google glass launch postponed to 2015 as early adopters lose interest. http://t.co/YOcvAsd8bD",FALSE,1,NA,2014-11-16 22:43:22,FALSE,NA,"534114532591796224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","saysrinku",0,FALSE,FALSE,NA,NA
"#google #apple #ferrari #linkedin #timcook is a bad excuse for a fag #lol #Anonymous #Mygirlfriendisrich http://t.co/uhAYlwaouW",FALSE,0,NA,2014-11-16 22:43:13,FALSE,NA,"534114495765835777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joshhutch74g",0,FALSE,FALSE,NA,NA
"#Google Glass ¿Se está perdiendo el interés por parte de los desarrolladores?

http://t.co/SikZyxFL2U",FALSE,0,NA,2014-11-16 22:42:49,FALSE,NA,"534114392611508225",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AndroidLTA",0,FALSE,FALSE,NA,NA
"#Google Glass ¿Se está perdiendo el interés por parte de los desarrolladores?

http://t.co/IVCSfXF3SF",FALSE,0,NA,2014-11-16 22:42:48,FALSE,NA,"534114391319646209",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ChitoCr",0,FALSE,FALSE,NA,NA
"Submit now to #Google, #Yahoo &amp; #Bing plus 70 more search engines. http://t.co/vIXPHmZbLj",FALSE,0,NA,2014-11-16 22:42:09,FALSE,NA,"534114227313577984",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","SEONetworkPro",2,FALSE,FALSE,NA,NA
"RT @DoThisBest: How to integrate Google Plus Profile on WordPress Blog/Sites   http://t.co/UbbXtEAsP5  #google #googleintegration #wordpress",FALSE,0,NA,2014-11-16 22:41:56,FALSE,NA,"534114172468858880",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","litelenjel",2,TRUE,FALSE,NA,NA
"RT @SoySuspenso: #flashback #throwback #video #youtube #vimeo #google #music #mexico #somosuspenso #rock #alternative https://t.co/dWrwkRBU…",FALSE,0,NA,2014-11-16 22:41:34,FALSE,NA,"534114079263457280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","omarmontaniez",1,TRUE,FALSE,NA,NA
"RT @Raj_Thamizhan: #Google #Android 5.0 #Lollipop factory images for #Nexus 4 now available -- http://t.co/VqSCKYeXql",FALSE,0,NA,2014-11-16 22:41:31,FALSE,NA,"534114065799340032",NA,"<a href=""http://traffup.net"" rel=""nofollow"">TraffUP</a>","tomi1249",16,TRUE,FALSE,NA,NA
"RT @Raj_Thamizhan: #Google gears up for Great Online #Shopping #Festival #GOSF -- Quench your shopping thirst now http://t.co/P28HKissjA",FALSE,0,NA,2014-11-16 22:41:28,FALSE,NA,"534114053396783104",NA,"<a href=""http://traffup.net"" rel=""nofollow"">TraffUP</a>","tomi1249",16,TRUE,FALSE,NA,NA
"#Google Messenger ya está disponible en @GooglePlay. ¿cómo funciona esta nueva app?",FALSE,0,NA,2014-11-16 22:41:20,FALSE,NA,"534114018588254208",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","_FerArgaez",0,FALSE,FALSE,NA,NA
"Titus Winters ""The Philosophy of Google's C++ Code"" http://t.co/CLWJwJwl1M #cpp #google",FALSE,0,NA,2014-11-16 22:41:03,FALSE,NA,"534113947746447361",NA,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","rgrytskiv",0,FALSE,FALSE,NA,NA
"RT @balibare: I loved helping my Daddy @aaronbare at #startupweekend today. I'm a #google #entrepreneur ������������������ http://t.co/EVxwIK63BH",FALSE,0,NA,2014-11-16 22:40:53,FALSE,NA,"534113906508431360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aaronbare",1,TRUE,FALSE,NA,NA
"RT @iQuantumDigital: The Ultimate Guide To #Google #Webmaster Tools: http://t.co/hywYOYK7rx #socialmedia #contentmarketing",FALSE,0,NA,2014-11-16 22:40:32,FALSE,NA,"534113820823023616",NA,"<a href=""http://hockeystickweekly.com"" rel=""nofollow"">denbot</a>","EnventorsLab",2,TRUE,FALSE,NA,NA
"RT @markenprinz: ""Googles Algorithmus ist aus Steuergeldern finanziert"" - Nein! Nicht ernsthaft? Ungeheuerlich :))http://t.co/qiLQUdOuu9 #g…",FALSE,0,NA,2014-11-16 22:40:31,FALSE,NA,"534113813550096384",NA,"<a href=""http://www.thecacaocafe3dparispictodrawinglinkeding.com/APP/APPRETWEET02"" rel=""nofollow"">RETWITTER001</a>","davidherubel",1,TRUE,FALSE,NA,NA
"#Google Messenger ya está disponible en @GooglePlay. ¿cómo funciona esta nueva app?",FALSE,0,NA,2014-11-16 22:40:27,FALSE,NA,"534113797288370176",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","sariIvoorhiesI",0,FALSE,FALSE,NA,NA
"#Google Messenger ya está disponible en @GooglePlay. ¿cómo funciona esta nueva app? http://t.co/EPdUAGuIPJ",FALSE,0,NA,2014-11-16 22:40:26,FALSE,NA,"534113793299607552",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","DenMancera",0,FALSE,FALSE,NA,NA
"#Google Messenger ya está disponible en @GooglePlay. ¿cómo funciona esta nueva app?",FALSE,0,NA,2014-11-16 22:40:22,FALSE,NA,"534113777302507521",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","alesitacamba",0,FALSE,FALSE,NA,NA
"#flashback #throwback #video #youtube #vimeo #google #music #mexico #somosuspenso #rock #alternative https://t.co/dWrwkRBUxx",FALSE,0,NA,2014-11-16 22:40:21,FALSE,NA,"534113773850611712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SoySuspenso",1,FALSE,FALSE,NA,NA
"#Google Messenger ya está disponible en @GooglePlay. ¿cómo funciona esta nueva app?",FALSE,0,NA,2014-11-16 22:40:19,FALSE,NA,"534113766288265216",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","luciaSantanaa",0,FALSE,FALSE,NA,NA
"The Ultimate Guide To #Google #Webmaster Tools: http://t.co/6h1kau2VkC #socialmedia #contentmarketing",FALSE,3,NA,2014-11-16 22:40:19,FALSE,NA,"534113763386212352",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","JacquiePirnie",0,FALSE,FALSE,NA,NA
"The Ultimate Guide To #Google #Webmaster Tools: http://t.co/hywYOYK7rx #socialmedia #contentmarketing",FALSE,3,NA,2014-11-16 22:40:19,FALSE,NA,"534113763331698689",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","iQuantumDigital",2,FALSE,FALSE,NA,NA
"#Google Messenger ya está disponible en @GooglePlay. ¿cómo funciona esta nueva app?",FALSE,0,NA,2014-11-16 22:40:17,FALSE,NA,"534113754560999424",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","burtellRNk",0,FALSE,FALSE,NA,NA
